uuid,name,age,gender,education,occupation,marriage_status,migration_status,origin,religion,sexuality,appearance,biography
e9276736-ff04-4442-ba2d-d88339edd107,Maria,81,female,Fachhochschul- oder Hochschulreife,Rentner/in,single,with_migration,Bulgarien,Christians,heterosexual,"Eine zierliche Frau mit einem sanften Gesicht und grauen, kurz geschnittenen Haaren, die in ihrer Kleidung oft traditionelle bulgarische Elemente mit modernen Stücken kombiniert.","Maria Ivanova wurde 1942 in Sofia geboren und wanderte in den frühen 70er Jahren nach Deutschland aus. Sie arbeitete zunächst als Fabrikarbeiterin, bevor sie durch Weiterbildung ihre Fachhochschulreife erwarb und im Gesundheitswesen tätig war. Nach ihrer Pensionierung lebt sie nun allein in einem kleinen Haus am Stadtrand von Berlin, bleibt aber durch regelmäßige Treffen mit Freunden und Familie aktiv."
c02259c7-7074-4830-a958-4dfc4897df7d,Heinz,77,male,Haupt- (Volks-)schulabschluss,Rentner/in,widowed,without_migration,Deutschland,Christians,heterosexual,"Ein Mann im Alter von 77 Jahren mit einem eher schlichten, aber gepflegten Äußeren, das von seiner Lebenserfahrung geprägt ist; er trägt oft bequeme Kleidung und hat möglicherweise ein leicht gebräunt","Geboren 1946 im Herzen Deutschlands, verlebte Klaus eine glückliche Kindheit in einem kleinen Dorf. Nach dem Abschluss der Volksschule begann er eine Lehre als Schreiner und arbeitete später sein ganzes Berufsleben lang in diesem Handwerk. Mit seiner Frau, die er in jungen Jahren heiratete, baute er sich ein Haus und zog zwei Kinder groß. Leider verlor er seine Frau vor einigen Jahren. Seitdem lebt er zurückgezogen und genießt seinen Ruhestand"
a96e4e90-b592-408a-8df5-e198a0105460,Amina,27,female,Fachhochschul- oder Hochschulreife,Ingenieur/in,single,with_migration,Bosnien und Herzegowina,Christians,heterosexual,"Eine junge Frau bosnischer Herkunft mit dunklem, welligem Haar, das sie oft zu einem Pferdeschwanz bindet, trägt gerne praktische Kleidung wie Jeans und Blusen, was ihre sportliche und dynamische Art unterstre","Die 27-jährige Christin mit bosnischer Herkunft ist als Ingenieurin tätig und lebt in Deutschland. Sie stammt aus einer Familie, die vor dem Krieg nach Deutschland immigrierte. Nach ihrem erfolgreichen Abschluss an der Fachhochschule hat sie ihre Karriere in einem mittelständischen Unternehmen begonnen und genießt ihre berufliche Unabhängigkeit."
86a7aabf-5119-42c2-a54a-1ce8a24231f8,Erika,63,female,Haupt- (Volks-)schulabschluss,Sozialarbeiter/in,divorced,without_migration,Deutschland,Religiously_unaffiliated,heterosexual,"Eine Frau mit kurz geschnittenem, leicht ergrautem Haar und einem freundlichen Gesicht, das von vielen Jahren im sozialen Bereich geprägt ist; sie trägt oft bequeme, praktische Kleidung und hat eine natürliche, ungezwung","Die 63-jährige Frau wuchs in Deutschland auf und absolvierte die Hauptschule. Nach ihrer Ausbildung arbeitete sie als Sozialarbeiterin, wobei sie sich stets für die Belange ihrer Klienten einsetzte. Sie war verheiratet, lebt jedoch seit einigen Jahren getrennt und ist konfessionell ungebunden. Ihre heterosexuelle Orientierung hat sie immer offen gelebt."
1c695c49-6a13-4f70-a4cb-514e46234d1e,Olena,43,female,Fachhochschul- oder Hochschulreife,Friseur/in,single,with_migration,Ukraine,Religiously_unaffiliated,heterosexual,"Eine Frau mit kräftiger Statur, die ihre Haare meist zu einem eleganten Dutt trägt, mit auffälligen blauen Augen, die von ihren ukrainischen Wurzeln erzählen.","Ina, geboren 1980 in der Ukraine, zog im Alter von 20 Jahren nach Deutschland, um hier ein neues Leben zu beginnen. Mit ihrer Fachhochschulreife absolvierte sie eine Ausbildung zur Friseurin und hat sich seitdem erfolgreich als selbstständige Friseurin etabliert. Trotz ihrer beruflichen Erfolge ist Ina bis heute unverheiratet geblieben und lebt in einem gemütlichen Apartment in Berlin."
5b6cd84b-4eb0-4129-af7d-f3996042b070,Heinrich,76,male,Haupt- (Volks-)schulabschluss,Rentner/in,widowed,without_migration,Deutschland,Christians,heterosexual,"Ein älterer Herr mit ergrauten Haaren und faltigem Gesicht, der sich gepflegt aber schlicht kleidet, trägt oft eine bequeme Hose und ein Hemd oder einen Pullover.","Geboren im Jahr 1947 in Deutschland besuchte Herr Müller die Volksschule bis zur 9. Klasse. Nach seiner Schulzeit begann er als Handwerker zu arbeiten und verbrachte sein gesamtes Arbeitsleben in diesem Bereich. Nachdem seine Frau im Alter von 72 Jahren verstorben war, lebt Herr Müller seit drei Jahren alleine in seinem Haus am Stadtrand. Er ist ein gläubiger Christ und pflegt regelmäßig den Kontakt zu seinen Kindern und Enkelkind"
4eab19d8-80e1-4d2f-ad81-74a4e7c1bea2,Lena,43,female,Fachhochschul- oder Hochschulreife,Bauarbeiter/in,married,without_migration,Deutschland,Religiously_unaffiliated,heterosexual,"Sie hat kurze, braune Haare, die sie praktisch nach hinten kämmt, trägt robuste Arbeitskleidung und zeigt an den Händen Schwielen von körperlicher Arbeit.","Ina, geboren 1980 in Deutschland, wuchs in einem kleinen Ort auf. Nach ihrem Abschluss der Fachhochschule entschied sie sich gegen das Studium, um in einem Handwerksbetrieb eine Ausbildung zur Bauarbeiterin zu machen. Sie ist verheiratet und hat zwei Kinder. Ina ist bekannt für ihre Hartnäckigkeit und ihr Engagement im Team, was sie in ihrer beruflichen Laufbahn erfolgreich gemacht hat."
66fedc67-d981-45b7-a6c9-358d473ceeda,Ivan,36,male,Haupt- (Volks-)schulabschluss,Künstler/in,married,with_migration,Ukraine,Christians,heterosexual,"Ein Mann mit einem markanten Gesicht, das von den Strapazen des Lebens und der harten Arbeit gezeichnet ist; er hat kurzes, dunkles Haar und trägt oft einen Dreitagebart.","Der 36-jährige Künstler Ivan kam als Jugendlicher aus der Ukraine nach Deutschland und hat hier seine künstlerische Karriere verfolgt. Trotz eines Hauptschulabschlusses konnte er durch sein Talent und Engagement im Kunstbereich Fuß fassen. Er ist verheiratet und lebt mit seiner Frau in einer kleinen Stadt, wo er sich aktiv an kulturellen Veranstaltungen beteiligt."
aa6461ce-e9d9-4a76-b89d-82258e09ac9c,Heinrich,72,male,Haupt- (Volks-)schulabschluss,Rentner/in,single,without_migration,Deutschland,Christians,heterosexual,"Ein stattlicher Mann mit einem faltigen Gesicht und lebhaften blauen Augen, der eine gepflegte Frisur und oft einen bequemen Pullover trägt.","Geboren im Jahr 1950 in Deutschland, verbrachte er seine Kindheit in einem kleinen Dorf und besuchte die Volkschule. Nach seiner Schulzeit arbeitete er zunächst in einer Fabrik, bevor er später in den öffentlichen Dienst wechselte. Er blieb sein ganzes Leben lang unverheiratet und widmete sich nach seiner Pensionierung seinen Hobbys wie dem Gartenbau und dem Lesen."
97d2b2e3-c178-432d-acf7-29436a61df6d,Erika,69,female,Haupt- (Volks-)schulabschluss,Rentner/in,married,without_migration,Deutschland,Christians,heterosexual,"Eine zierliche Frau mit kurzen, silbergrauen Haaren, die sie ordentlich frisiert trägt; Sie hat feine Falten um die Augen, die von einem Leben voller Erfahrungen zeugen.","Geboren im Jahr 1954 in Deutschland hat sie nach einem Hauptschulabschluss eine Ausbildung absolviert und später einen Mann geheiratet. Sie verbrachte den Großteil ihres Arbeitslebens in verschiedenen Tätigkeiten und ging schließlich in den Ruhestand. Ihr Leben ist geprägt von christlichen Werten und Traditionen, die sie mit ihrem Ehemann teilt."
8e375c13-6256-41f0-9448-fc0a5f37d292,Helga,50,female,Realschule oder gleichwertiger Abschluss,Manager/in,single,without_migration,Deutschland,Religiously_unaffiliated,heterosexual,"Die Frau hat kurz geschnittenes, leicht ergrautes Haar, das sie meist in einem eleganten Bob trägt, und trägt oft dezente, aber stilvolle Kleidung, die ihre Autorität als Managerin unterstreicht.","Geboren in Deutschland, hat sie nach ihrer Realschulausbildung eine Ausbildung absolviert und sich Schritt für Schritt zur Managerin hochgearbeitet. Sie ist eine engagierte und zielstrebige Frau, die ihre Karriere immer an erste Stelle setzt, was auch ihr Single-Status erklärt. Trotz ihres Erfolges bleibt sie bodenständig und pflegt enge Freundschaften."
cc492d38-09d0-434f-bfac-c72eab07af9c,Eva,49,female,Fachhochschul- oder Hochschulreife,Arzt/Ärztin,single,without_migration,Deutschland,Christians,heterosexual,"Die Frau hat kurzes, gepflegtes Haar in einem warmen Braunton, trägt eine Brille und ist elegant gekleidet, was ihre professionelle Haltung als Ärztin unterstreicht.","Dr. Anna Müller wurde 1974 in Deutschland geboren und wuchs in einem christlichen Haushalt auf. Sie absolvierte ihr Abitur an einem Gymnasium und studierte anschließend Medizin an der Universität Hamburg, wo sie im Jahr 2000 promovierte. Seitdem arbeitet sie als Ärztin in einer Klinik in Norddeutschland und hat sich auf Innere Medizin spezialisiert. Trotz ihrer beruflichen Erfolge bleibt sie Single, da ihre Arbeit oft im Vordergrund steht."
d587c78e-7bb3-4331-a853-7d73c5b7ba52,Oleksandr,33,male,Ohne allgemeinen Schulabschluss,Mechaniker/in,single,with_migration,Ukraine,Christians,heterosexual,"Der 33-jährige Mann hat kräftige, muskulöse Arme und Hände, die von seiner beruflichen Tätigkeit als Mechaniker geprägt sind. Sein markantes Gesicht zeigt einige Narben und Falten, die auf ein Leben voller Heraus","Alexander Ivanov wurde im Alter von 10 Jahren mit seiner Familie aus der Ukraine nach Deutschland ausgewandert. Er besuchte die Schule in Berlin, brach diese jedoch ohne Abschluss ab, um bereits als Jugendlicher in einem Autohaus zu arbeiten. Mittlerweile ist er seit 12 Jahren als Mechaniker tätig und hat sich durch seine Zuverlässigkeit und Fachkompetenz einen guten Ruf erworben. Er lebt immer noch in Berlin, ist unverheiratet und verbringt seine Fre"
c790efa2-d5c6-4740-93d9-4814f985f121,Klaus Müller,67,male,Realschule oder gleichwertiger Abschluss,Anwalt/Anwältin,divorced,without_migration,Deutschland,Christians,heterosexual,"Ein Mann Mitte 60 mit grauem, kurz geschnittenen Haar, das an den Seiten etwas lichter ist, und einem durchdringenden Blick hinter einer Lesebrille; er trägt oft einen gut sitzenden Anzug und","Geboren im Jahr 1956 in Deutschland, absolvierte er nach seiner Realschulausbildung zunächst eine kaufmännische Ausbildung, bevor er sich entschloss, den juristischen Weg einzuschlagen. Er arbeitete viele Jahre als Anwalt, spezialisierte sich auf Familienrecht und erreichte einen guten Ruf in seiner Gemeinde. Nach einer langjährigen Ehe ließ er sich scheiden und lebt seitdem allein. Trotz seines Alters bleibt er aktiv in der christlichen Gemeinde und engag"
a8ad0b0f-404d-4355-9924-7c21e91a9504,Zubeda,77,female,Haupt- (Volks-)schulabschluss,Rentner/in,widowed,with_migration,Pakistan,Muslims,heterosexual,"Eine 77-jährige Frau pakistanischer Herkunft, mit einem einfachen Kleidungsstil, oft in traditioneller Kleidung wie einem Shalwar Kameez oder einem langem Rock und Bluse, ihre Haut ist von vielen Jahren har","Geboren in Pakistan, wanderte Fatima im jungen Erwachsenenalter nach Deutschland aus, um ihrem Ehemann zu folgen, den sie vor ihrer Auswanderung geheiratet hatte. Nach einem Leben als Hausfrau und Mutter arbeitete sie später in verschiedenen Teilzeitjobs, bis sie schließlich ihren Hauptschulabschluss erwarb. Sie war immer eine aktive Mitgliedin in der lokalen muslimischen Gemeinde und engagierte sich ehrenamtlich. Seit dem Tod ihres Mannes lebt sie als Rentner"
609adc9a-dbc8-4063-9506-ede4cd329fda,Erika,63,female,Ohne allgemeinen Schulabschluss,Informatiker/in,married,without_migration,Deutschland,Christians,heterosexual,"Eine Frau Mitte 60, die trotz ihres Alters noch jugendlich wirkt, mit kurzen, gepflegten grauen Haaren und einem freundlichen Lächeln, das von vielen Jahren im Berufsleben zeugt.","Die gebürtige Deutsche wurde im Jahr 1960 geboren und wuchs in einem kleinen Ort in Deutschland auf. Trotz fehlenden allgemeinen Schulabschlusses entwickelte sie frühzeitig ein Interesse für Computer und Technik. Sie absolvierte eine Ausbildung zur Informatikerin und arbeitete später erfolgreich in diesem Bereich. Sie ist verheiratet und hat zwei erwachsene Kinder, die ebenfalls den Weg in technische Berufe eingeschlagen haben."
3827a974-b772-4995-bcc3-baaecfb76e96,Sabrina Al-Sayed,55,female,Realschule oder gleichwertiger Abschluss,Anwalt/Anwältin,single,without_migration,Deutschland,Muslims,heterosexual,"Eine 55-jährige deutsche Frau mit einem durchsetzungsfähigen Auftreten; sie trägt oft schicke Anzüge und hat kurzes, gepflegtes Haar, was ihre professionelle Haltung als Anwältin unterstre","Eine 55-jährige Frau, geboren und aufgewachsen in Deutschland, hat nach ihrem Realschulabschluss eine Ausbildung zur Rechtsanwaltsfachangestellten absolviert und später durch Weiterbildungen ihren Berufsweg als Anwältin eingeschlagen. Sie ist heterosexuell und unverheiratet. Als praktizierende Muslimin lebt sie ihr Leben in Übereinstimmung mit den Prinzipien ihrer Religion und engagiert sich ehrenamtlich in ihrer Gemeinde."
7936df22-9efe-47d2-9788-8b0ec88c4c89,Gerda,81,female,Abschluss der polytechnischen Oberschule,Rentner/in,married,without_migration,Deutschland,Religiously_unaffiliated,heterosexual,"Eine 81-jährige deutsche Frau, deren Haut zart und faltig ist, trägt oft einen dezenten Lippenstift und hat kurzes, gepflegtes Haar im Stil der 60er Jahre.","Geboren im Jahr 1942 in Deutschland, besuchte sie die Polytechnische Oberschule und arbeitete anschließend in verschiedenen Berufen, bevor sie in den Ruhestand ging. Sie ist verheiratet und hat ihr Leben in ihrer Heimatregion verbracht. Als konfessionslose Frau lebt sie heterosexuell."
3ca1a77e-3682-4b58-b9b2-2b967467c8e5,Anna,49,female,Fachhochschul- oder Hochschulreife,Ingenieur/in,married,with_migration,Ukraine,Religiously_unaffiliated,heterosexual,"Eine Frau ukrainischer Herkunft mit markanten Gesichtszügen, braunen Augen und schulterlangem, leicht gewelltem dunklem Haar, das sie oft zu einem praktischen Zopf zusammenbindet. Sie trägt meist legere, aber durch","Olena, geboren 1974 in der Ukraine, wanderte als junge Frau nach Deutschland aus, wo sie erfolgreich ihren Abschluss an einer Fachhochschule machte und seither als Ingenieurin arbeitet. Sie ist seit über 20 Jahren verheiratet und hat sich trotz ihrer Migration gut integriert. Olena lebt mit ihrem Ehemann in einem Vorort und pflegt weiterhin den Kontakt zu ihrer Familie in der Ukraine."
bcbcc869-9b08-4d67-9de4-c11313327541,Hassan Al-Rahim,59,male,Realschule oder gleichwertiger Abschluss,Künstler/in,single,with_migration,Irak,Muslims,heterosexual,"Ein kräftig gebauter Mann mit wettergegerbtem Gesicht, tiefen Falten und einem dichten, grau melierten Bart, dessen Augen von einem intensiven dunklen Braun sind.","Im Alter von acht Jahren wanderte der 1964 im Irak geborene Künstler nach Deutschland aus, wo er seine Schulbildung an einer Realschule abschloss. Als autodidaktischer Künstler fand er seine künstlerische Ausdrucksweise in Malerei und Skulptur. Er lebt weiterhin ledig in einem Atelierhaus und hat sich in der Kunstszene als Einzelgänger etabliert."
58bcd89b-ec3c-499a-a2e9-639cf0fdd743,Elisabeth,46,female,Realschule oder gleichwertiger Abschluss,Buchhalter/in,single,without_migration,Deutschland,Religiously_unaffiliated,heterosexual,"Eine Frau um die Mitte vierzig mit einem seriösen, gepflegten Auftreten, sie trägt meistens einen Hosenanzug oder eine Bluse mit Rock, ihre Haare sind kurz geschnitten, hellbraun und frisiert, ohne","Geboren und aufgewachsen in Deutschland, absolvierte sie nach der Realschule eine Ausbildung zur Buchhalterin und arbeitete seitdem erfolgreich in diesem Beruf. Mit 46 Jahren lebt sie alleine und hat keine Kinder. Ihre Freizeit gestaltet sie gerne mit Hobbys wie Lesen oder Wandern."
1abc09b7-a021-4d7d-b0b2-d5d476d96520,Otto,78,male,Haupt- (Volks-)schulabschluss,Rentner/in,widowed,without_migration,Deutschland,Religiously_unaffiliated,heterosexual,"Ein Mann mit einem faltigen, aber freundlichen Gesicht, das von einem Leben voller Erfahrungen geprägt ist; er trägt oft eine bequeme Strickjacke und eine Brille.","Herr Müller wurde im Jahr 1945 geboren und wuchs in einem kleinen Dorf in Deutschland auf. Nach seinem Hauptschulabschluss begann er eine Ausbildung zum Handwerker und arbeitete später als Produktionsmitarbeiter in einer Fabrik. Er war verheiratet und hatte drei Kinder, von denen zwei noch immer in der Nähe leben. Herr Müller ist seit einigen Jahren verwitwet, aber er hat seine Familie und Freunde, die ihn regelmäßig besuchen."
5bfd89c5-f33b-488a-8c0c-668c8240bf45,Ionut,32,male,Fachhochschul- oder Hochschulreife,Manager/in,single,with_migration,Rumänien,Christians,heterosexual,"Ein gut gekleideter Mann mit dunklem Haar, das er kurz trägt, und markanten Gesichtszügen, die auf seine rumänische Herkunft hinweisen.",Er ist als Sohn rumänischer Einwanderer in Deutschland aufgewachsen und hat nach seiner Schulzeit mit Fachhochschulreife eine Ausbildung zum Industriekaufmann absolviert. Er hat sich kontinuierlich weiterentwickelt und arbeitet heute erfolgreich als Manager in einem mittelständischen Unternehmen.
31c2d4a8-be61-4683-ae75-3604b195183e,Gerda,86,female,Haupt- (Volks-)schulabschluss,Rentner/in,married,without_migration,Deutschland,Religiously_unaffiliated,heterosexual,"Die Frau hat kurze, gepflegte graue Haare und trägt oft eine Brille. Ihre Kleidung ist schlicht und bequem, sie bevorzugt Blusen und Röcke oder Hosen in gedeckten Farben.","Geboren 1937 in Deutschland, verbrachte sie ihre Kindheit und Jugend in einem kleinen Dorf. Nach Abschluss der Volksschule begann sie als Verkäuferin zu arbeiten, bis sie ihren Ehemann kennenlernte und heiratete. Gemeinsam bauten sie ein Leben auf, das geprägt war von gemeinsamer Arbeit und gegenseitiger Unterstützung. Heute im Ruhestand, genießt sie ihre Zeit mit ihrem Ehemann und den Enkelkindern, die sie regelmäßig besuchen kommen"
b1ea56c8-1601-4afc-b90f-98d4510949ea,Maximilian,61,male,Fachhochschul- oder Hochschulreife,Soldat/in,single,without_migration,Deutschland,Muslims,heterosexual,"Ein 61-jähriger deutscher Mann mit militärischer Haltung, kurz geschnittenen grauen Haaren und einem markanten Gesichtszügen, die von einem Leben im Dienst zeugen.",Der 61-jährige deutsche Mann wuchs als Muslim in Deutschland auf und absolvierte erfolgreich seine Fachhochschulreife. Er entschied sich für eine Karriere im Militär und diente viele Jahre als Soldat. Trotz seiner erfolgreichen militärischen Laufbahn blieb er unverheiratet.
ce5cf8f2-dc68-459d-8866-a3f7b893ce9a,Elisabeth,47,female,Abschluss der polytechnischen Oberschule,Manager/in,married,without_migration,Deutschland,Christians,heterosexual,"Die Frau hat kurz geschnittene, leicht ergraute Haare und trägt eine randlose Brille; sie kleidet sich stilvoll und professionell in Businesskleidung.","Eine 47-jährige Frau aus Deutschland, die nach ihrem Abschluss der polytechnischen Oberschule eine Karriere als Managerin verfolgt hat. Sie ist verheiratet und lebt in einem christlich geprägten Umfeld, was ihre Werte und Überzeugungen beeinflusst hat. Ihre heterosexuelle Orientierung und ihr soziales Netzwerk haben sie dazu befähigt, sowohl beruflich als auch privat erfolgreich zu sein."
4076d2fb-eeec-4c12-bfd3-4f6c04a831bf,Gertrud,76,female,Haupt- (Volks-)schulabschluss,Rentner/in,married,with_migration,Schweiz,Christians,heterosexual,"Die Frau hat ein freundliches, von Falten durchzogenes Gesicht, das ihre vielen Jahre Leben widerspiegelt; ihr Haar ist grau und kurz geschnitten. Sie trägt oft traditionelle Schweizer Kleidung und einen goldenen Ehering.","Maria Müller wurde 1947 in der Schweiz geboren und wuchs in einem kleinen Dorf auf. Nach ihrem Hauptschulabschluss begann sie als Verkäuferin zu arbeiten, bevor sie ihren Ehemann Heinz kennenlernte, den sie später heiratete. Gemeinsam zogen sie nach Deutschland, wo Maria bis zu ihrer Rente im Einzelhandel tätig war. Heute genießt sie ihren Ruhestand gemeinsam mit ihrem Mann in einem gemütlichen Haus am Stadtrand."
b25c1b6f-9495-41e4-b43c-6b1cb0d22be3,Giuseppe,72,male,Haupt- (Volks-)schulabschluss,Rentner/in,widowed,with_migration,Italien,Christians,heterosexual,"Ein älterer Herr mit faltigem Gesicht, das von einem lebenslangen Lächeln geprägt ist, trägt seine grauen Haare kurz geschnitten; er bevorzugt bequeme, aber gepflegte Kleidung, wie eine dunkle Hose und","Geboren wurde er im Jahr 1950 in einem kleinen Dorf in Italien. Im Alter von 20 Jahren wanderte er nach Deutschland aus, wo er zunächst in der Bauindustrie arbeitete und später eine Familie gründete. Er war verheiratet und hatte zwei Kinder. Nach seiner Rente verbringt er seine Zeit gerne im Garten und pflegt seinen italienischen Gemüse- und Kräutergarten."
cc541cee-e6c8-4b65-bcb6-6697648eaa92,Elisabeth,65,female,Realschule oder gleichwertiger Abschluss,Krankenpfleger/in,married,with_migration,Vereinigtes Königreich,Christians,heterosexual,"Eine Frau mit einem freundlichen Gesicht, das von vielen Jahren der Pflegearbeit geprägt ist; sie hat leicht ergrautes Haar, das sie oft zu einem praktischen Dutt trägt und trägt meist schlichte, bequeme Kleidung, die","Maria Thompson wurde im Vereinigten Königreich geboren und zog als junges Mädchen mit ihrer Familie nach Deutschland. Nach ihrem Realschulabschluss begann sie ihre Ausbildung zur Krankenpflegerin, einem Beruf, den sie mit großer Leidenschaft und Hingabe ausübte. Sie lernte ihren Ehemann kennen, einen deutschen Mann, während eines Urlaubs in Spanien, wo sie bald darauf heiratete. Die beiden lebten in einer kleinen Stadt in Deutschland, wo Maria bis zu ihrer Pensionierung"
84448e4f-ff5a-48e7-97e1-81a93e2235c3,Felix,17,male,Fachhochschul- oder Hochschulreife,Verkäufer/in,single,without_migration,Deutschland,Christians,heterosexual,"Ein junger Mann mit einem sportlichen und jugendlich-frischen Aussehen, gekleidet in moderne, aber schlichte Kleidung, die seine offene und freundliche Art unterstreicht.","Tim ist ein 17-jähriger Schüler aus Deutschland, der kurz vor seinem Abitur steht. Er stammt aus einem christlichen Elternhaus und lebt derzeit bei seinen Eltern. In seiner Freizeit arbeitet er als Verkäufer in einem Einzelhandelsgeschäft, um erste berufliche Erfahrungen zu sammeln und etwas Taschengeld zu verdienen. Tim hat keine festen Bindungen und genießt es, Zeit mit Freunden zu verbringen."
d81bd64d-451e-4b74-959b-4818312fdfa2,Maria Petkova,55,female,Realschule oder gleichwertiger Abschluss,Polizist/in,divorced,with_migration,Bulgarien,Christians,heterosexual,"Die Frau hat kurze, grau melierte Haare und markante Gesichtszüge, ihre Kleidung ist funktional und robust, oft trägt sie eine Uniform.","Elena Petkova wurde in Bulgarien geboren und wanderte im Alter von 20 Jahren nach Deutschland aus, wo sie zunächst verschiedene Jobs annahm, um ihre ersten Schritte in ihrem neuen Leben zu machen. Nach einigen Jahren beschloss sie, eine Ausbildung zur Polizistin zu absolvieren, die sie erfolgreich abschloss. Sie arbeitete viele Jahre im Polizeidienst und erlebte sowohl Höhen als auch Tiefen in ihrer Karriere. Nach einer Scheidung lebt sie heute allein und hat sich berufl"
7f04b9b0-18b1-4348-b250-d9d30be0d297,Khalid,63,male,Fachhochschul- oder Hochschulreife,Soldat/in,married,with_migration,Syrien,Muslims,heterosexual,"Ein 63-jähriger Mann syrischer Herkunft mit einem markanten, wettergegerbten Gesicht, tiefen Falten um die Augen und dichtem, ergrautem Haar, das an den Seiten kurz geschnitten ist,","Der 63-jährige Mann wurde in Syrien geboren und migrierte als junger Erwachsener nach Deutschland. Nach seiner Schulzeit, die er mit Fachhochschulreife abschloss, begann er seine Karriere im Militärdienst und arbeitete viele Jahre als Soldat. Heute ist er verheiratet und lebt ein ruhiges Leben im Ruhestand."
05cabd80-9efd-40aa-ad49-6a5636b1fbff,Amina Khan,67,female,Fachhochschul- oder Hochschulreife,Sekretär/in,widowed,with_migration,Pakistan,Muslims,heterosexual,"Eine Frau pakistanischer Herkunft mit einem schlichten, aber gepflegten Äußeren, das von ihrem Alter und ihrer kulturellem Hintergrund geprägt ist, trägt oft traditionelle Kleidung wie einen Hijab und ein langes Kleid, sie","Maria Khan wurde 1956 in Pakistan geboren und zog in den 1980er Jahren nach Deutschland, wo sie schnell die deutsche Sprache erlernte und sich gut integrierte. Sie arbeitete viele Jahre als Sekretärin und war stets bekannt für ihre Effizienz und Freundlichkeit. Nach dem Tod ihres Ehemanns vor zehn Jahren lebt sie nun alleine, aber bleibt aktiv im sozialen Leben ihrer Gemeinde engagiert."
1e03b07a-1ad8-4475-98f1-95de154ce2f6,Milan,10,male,Unknown,Schüler/in,single,with_migration,Kroatien,Christians,heterosexual,"Ein zehnjähriger Junge mit dunklem, welligem Haar und braunen Augen, dessen Hautton leicht gebräunt ist; er trägt oft bequeme Kleidung und ein freundliches Lächeln.","Der zehnjährige Ivan ist in Kroatien geboren und lebt derzeit mit seiner Familie in Deutschland, nachdem sie vor einigen Jahren ausgewandert sind. Er besucht die Grundschule und zeigt großes Interesse an Mathematik und Naturwissenschaften. Als Teil einer christlichen Familie wächst er mit traditionellen Werten auf und genießt es, Zeit mit seinen Freunden zu verbringen."
740d76a3-72b7-49ab-9a6c-d716988a266b,Max Mustermann,38,male,Haupt- (Volks-)schulabschluss,Mechaniker/in,married,without_migration,Deutschland,Christians,heterosexual,"Ein kräftiger Mann mit wettergegerbtem Gesicht, kurz geschnittenen dunklen Haaren und blauen Augen, der einen praktischen Kleidungsstil pflegt und robuste Arbeitskleidung trägt.","Der 38-jährige Mechaniker wurde in Deutschland geboren und wuchs dort auf. Nach seinem Hauptschulabschluss begann er eine Ausbildung zum Mechaniker, die er erfolgreich abschloss. Er ist verheiratet und lebt mit seiner Frau in einem kleinen Haus in der Nähe seines Arbeitsplatzes."
bb577467-1b1a-4878-ab0b-6cb2d2c7b0b7,Elisabeth,55,female,Fachhochschul- oder Hochschulreife,Sozialarbeiter/in,married,without_migration,Deutschland,Christians,heterosexual,"Eine Frau um die 55 Jahre alt, mit einem warmen Lächeln und kurz geschnittenen, leicht ergrauten Haaren, trägt oft praktische Kleidung und hat ein einfühlsames Auftreten.","Die 55-jährige Sozialarbeiterin, geboren und aufgewachsen in Deutschland, hat eine Fachhochschul- oder Hochschulreife und ist verheiratet. Sie hat sich stets für das Wohl ihrer Mitmenschen eingesetzt und nach ihrem Studium ihre berufliche Laufbahn im sozialen Bereich begonnen. Ihr christlicher Glaube und ihr heterosexuelles Familienleben haben sie stets geprägt und gestützt."
bb3ae400-0642-47bf-b3e3-15f9993d2a27,Cristian Popescu,56,male,Realschule oder gleichwertiger Abschluss,Soldat/in,married,with_migration,Rumänien,Christians,heterosexual,"Der 56-jährige Mann hat wettergegerbte Haut und tiefe Falten um die Augen, die von einem Leben im Freien und vielen Jahren im Militärdienst zeugen. Er trägt einen kurz geschnittenen grauen Bart","Geboren in Rumänien, wanderte er im Alter von 20 Jahren nach Deutschland aus, wo er zunächst verschiedene Jobs annahm, bevor er sich für eine Karriere als Soldat entschied. Nach seiner Ausbildung zum Soldaten diente er viele Jahre in der Bundeswehr und konnte durch seine Disziplin und Zuverlässigkeit schnell aufsteigen. Er lernte seine Frau während eines Einsatzes kennen, sie heirateten kurz darauf und haben zwei Kinder. Trotz seines anstrengenden Berufs legte"
5c12bc00-baa2-4f68-b168-d6e4b845857e,Giorgi Buchmann,56,male,Fachhochschul- oder Hochschulreife,Buchhalter/in,married,with_migration,Georgien,Christians,heterosexual,"Ein Mann georgischer Herkunft mit markanten Gesichtszügen, einem leicht ergrauten Haarkranz und einer Brille, die auf seine berufliche Tätigkeit als Buchhalter hinweist. Er trägt oft Anzüge oder Businesshemden","Geboren in Georgien, wanderte er als junger Mann nach Deutschland aus und begann seine berufliche Laufbahn als Buchhalter. Mit seiner Fachhochschulreife konnte er schnell Fuß fassen und arbeitete über Jahrzehnte hinweg in verschiedenen Unternehmen. Er ist verheiratet und lebt ein ruhiges Familienleben. Seine christlichen Werte prägen sein Leben und seinen Umgang mit anderen Menschen."
