uuid,name,age,gender,education,occupation,marriage_status,migration_status,origin,religion,sexuality,appearance,biography
7d1f8802-c0f8-40ea-80a1-6b52cf79bdee,Karim Müller,58,male,Fachhochschul- oder Hochschulreife,Sekretär/in,married,without_migration,Deutschland,Muslims,heterosexual,"Ein 58-jähriger deutscher Mann mit leichtem, gepflegtem Bart und kurzem, dunklem Haar, das zu einem zurückgezogenen Haarschnitt führt. Er trägt meist ein schlichtes Bürooutfit – ein dunkelblaues Hemd, hellblaue Hose, schwarze Gürtel und bei religiösen Anlässen eine dezente schwarze Tuchschärpe am Hals.","Johannes Schneider, 58, arbeitet seit über drei Jahrzehnten als Sekretär in einer mittelständischen Unternehmensberatung in Stuttgart, nachdem er seine Fachhochschulreife an der FH Mannheim erworben hat. Er ist verheiratet mit seiner Kollegin, mit der er seit 1998 ein Haus in der Vorstadt bezogen hat, und hat zwei erwachsene Kinder, die beide im höheren Bildungsbereich studieren. Trotz seiner Vollzeitbeschäftigung hält er seine muslimische Identität aktiv, besucht regelmäßig die Moschee und fastet während des Ramadan, während er gleichzeitig die Traditionen deutscher Kultur in seiner Familie pflegt. Seine berufliche Stabilität ermöglicht es ihm, die Ausbildung seiner Kinder zu unterstützen und die Pflege seiner Eltern zu organisieren, während er in seiner Freizeit gerne wandert und sowohl deutsche als auch orientalische Gerichte zubereitet."
296d4c1d-8078-4a0c-b49a-663d4d265252,Jonas Becker,28,male,Fachhochschul- oder Hochschulreife,Lehrer/in,single,without_migration,Deutschland,Christians,heterosexual,"Er hat einen schlanken, athletischen Körperbau, trägt kurze, dunkelbraune Haare und einen gepflegten Bart; seine sanften, braunen Augen wirken hinter dünnen, schwarzen Brillengläsern ruhig und aufmerksam.","Mit 28 Jahren arbeitet Max seit drei Jahren als Grundschullehrer in einer städtischen Grundschule, nachdem er an der Fachhochschule für Pädagogik seinen Bachelor in Lehramt für Deutsch und Mathematik erworben hat. Aufgewachsen in einer kleinen Stadt in Bayern, zog er nach dem Studium nach Köln, um dort die Lehre abzuschließen, und blieb anschließend im urbanen Umfeld, wo er sein pädagogisches Fachwissen in praxisnahen Unterrichtsprojekten einsetzt. Als überzeugter Christ engagiert er sich in der Kirchengemeinde und nutzt die dortigen Freiwilligenarbeit und Bibelstudien, um seine Werte mit seinem Beruf zu verbinden. Obwohl er noch unverheiratet ist, fokussiert er sich auf seine Karriere und die Weiterentwicklung seiner Lehrmethoden, wobei er langfristig eine Rolle als Lehrerkollege und Mentor für neue Lehrer anstrebt."
86c4207c-f8d6-4db1-a4fc-66ae42da9178,Fatoumata Diakité,50,female,Haupt- (Volks-)schulabschluss,Wissenschaftler/in,married,with_migration,Gambia,Muslims,heterosexual,"Schwarze, runde Gesichtsform mit leichten Altersrillen, dunkle, bis zu den Schultern fallende Haare zu einem traditionellen Dutty‑Choma gebunden, bedeckt mit einem farbigen Hijab; sie trägt eine schlichte, aber ordentliche Bluse und eine bequeme, aber saubere Hose, die ihre Rolle als engagierte, aber praxisnahe Wissenschaftlerin widerspiegelt.","Seit ihrem Einwanderungsjahr 1990 aus Gambia nach Deutschland hat sich Amara G. von einer Schülerin mit Hauptschulabschluss zu einer engagierten Wissenschaftlerin entwickelt, die heute in einem Umweltforschungsinstitut als Laborassistentin arbeitet und regelmäßig an Studien zu nachhaltigen Küstenmanagement-Methoden beteiligt ist. Sie nutzte Nachhilfekurse und die staatliche Weiterbildung für Erwachsene, um den allgemeinen Hochschulreife‑Abschluss zu erlangen und anschließend ein Bachelor‑Studium in Umweltwissenschaften zu absolvieren. In ihrer Ehe mit dem deutschen Ingenieur Jens hat sie zwei Kinder, die bereits bilingual aufwachsen, und pflegt trotz ihres muslimischen Glaubens die Balance zwischen religiösen Traditionen und dem westlichen Lebensstil. Ihre Arbeit motiviert sie, sich in lokalen Migranten‑ und Frauenrechtsinitiativen zu engagieren, um anderen afrikanischen Migranten den Zugang zu Bildung und beruflicher Entwicklung zu erleichtern."
ac05f98f-8bf5-4a24-a6f1-7dd79fdba648,Olena Kovalenko,34,female,Realschule oder gleichwertiger Abschluss,Koch/Köchin,married,with_migration,Ukraine,Religiously_unaffiliated,heterosexual,"Mit dunklen, meistens leicht zerzausten Haaren, lebhaft braunen Augen und einem athletisch‑schlichten Körperbau trägt sie einen praktischen Kochapron und hat ein warmes, offenes Lächeln, das ihre leicht bronzierte Haut betont. Ein schlichter Ehering schmückt ihren linken Ringfinger, während ihre Hände oft von Mehl- und Fettspuren durchzogen sind.","Maria, 34, kam 2015 aus der Ukraine nach Deutschland, um dem Krieg zu entkommen und neue Chancen zu finden. Nach einem Realschulabschluss absolvierte sie eine Lehre als Koch und arbeitet seit 2018 in einem etablierten Restaurant in Köln, wo sie klassische ukrainische Gerichte mit regionalen Zutaten verbindet. Sie ist verheiratet, ein Deutscher aus der Nachbarschaft, und gemeinsam genießen sie das kooperative Arbeiten im Küchenbetrieb, während sie ihre gemeinsame Zukunft in der deutschen Gesellschaft gestalten. Maria bleibt religiös unbeteiligt und ist in ihrer Freizeit aktiv in ukrainischen Kulturvereinen, um die Heimattraditionen zu bewahren und gleichzeitig die deutsche Kochkunst weiterzuentwickeln."
8e8c22a5-990a-47ed-ac16-f850ef288317,Greta Müller,77,female,Haupt- (Volks-)schulabschluss,Rentner/in,married,without_migration,Deutschland,Christians,heterosexual,"Sie hat silberblondes, leicht zerzaustes Haar, trägt eine kleine Brille sowie einen einfachen, gut sitzenden Blusenrock mit hellen Schal; ihr Gesicht ist von feinen Falten um die Augen und den Mund geprägt, und sie geht mit einem leicht gebeugten, aber selbstbewussten Gang.","Gisela Müller, 77, lebt seit über fünf Jahrzehnten in einem kleinen Ort im Südwesten Deutschlands. Nach ihrem Hauptschulabschluss begann sie 1958 als Bürokauffrau in einer regionalen Industrie­firma zu arbeiten und wechselte später zu einer Metzgerei, wo sie 30 Jahre lang die täglichen Aufgaben übernahm. Sie ist seit 1963 mit ihrem Jugendfreund Hans verheiratet und hat vier Kinder großgezogen, von denen zwei noch in der Familie leben und drei im eigenen Haus wohnen. In den letzten Jahren widmet sie sich dem örtlichen Pfarrverein, arbeitet im Garten und besucht regelmäßig die Kindergartenschule ihrer Enkelkinder."
d7d1e26a-f280-4e73-9ef7-cf6f243e2962,Ayan,26,diverse,Fachhochschul- oder Hochschulreife,Informatiker/in,single,with_migration,Aserbaidschan,Muslims,heterosexual,"Eine 26-jährige Person mit mediterranem Teint, dunklen, leicht lockigen Haaren und markanten Wangenknochen. Sie trägt moderne, tech‑affine Business‑Casual‑Kleidung, ergänzt durch eine dezente Brille, die einen gepflegten, neutralen Look ausstrahlt.","Mit 26 Jahren lebt die Person in Berlin, wo sie als Informatiker/in in einem aufstrebenden Tech-Startup arbeitet. Sie kam im Alter von 16 aus Aserbaidschan nach Deutschland, absolvierte dort die Fachhochschulreife und ein Studium der Informatik an der Technischen Universität. Trotz ihrer diversen Geschlechtsidentität identifiziert sie sich als heterosexuelle Muslimin und ist aktiv in der aserbaidschanischen Gemeinschaft, wo sie kulturelle Veranstaltungen organisiert. Derzeit ist sie ledig und arbeitet an der Entwicklung von Webanwendungen, während sie ihre interkulturelle Perspektive in beruflichen Netzwerken einbringt."
c48ac87f-d4ef-4275-80cb-311088f18fd9,Ernst Müller,73,male,Fachhochschul- oder Hochschulreife,Rentner/in,married,without_migration,Deutschland,Religiously_unaffiliated,heterosexual,"Der 73‑jährige Mann hat einen leicht kahlen, von grauen Haaren umrahmten Kopf, einen gepflegten, leicht gebräunten Bart und trägt meist einen abgenutzten weißen Wollpullover sowie bequeme Stoffhose; bei Bedarf nutzt er einen kleinen, stabilen Gehstock.","Er ist 73 Jahre alt, deutscher Staatsbürger und hat in den 1970er‑Jahren die Fachhochschulreife an einer technischen Fachhochschule in Nordrhein-Westfalen abgeschlossen. Danach arbeitete er über drei Jahrzehnte als Ingenieur in der Automobilindustrie, bevor er in den Frühen 2000er Jahren in den Ruhestand ging. Er ist seit mehr als 50 Jahren verheiratet und hat zwei erwachsene Kinder, die in verschiedenen Städten in Deutschland leben. In der Freizeit widmet er sich der Gartenarbeit, dem Sammeln von Oldtimer‑Modellen und besucht regelmäßig kulturelle Veranstaltungen in seiner Heimatstadt."
a2a625eb-a621-4a62-b246-a24958d8877b,Lena Müller,10,female,Unknown,Schüler/in,single,without_migration,Deutschland,Religiously_unaffiliated,heterosexual,"Sie trägt schulterlanges, leicht gewelltes braunes Haar, das ihr im Sommer oft aus dem Schuluniform-Top fällt, und ihre blauen Augen wirken lebhaft und neugierig; ein kleiner Sommerspross auf ihrer rechten Wange verleiht ihr ein fröhliches, kindliches Aussehen.","Lena ist zehn Jahre alt, lebt mit ihrer Mutter, ihrem älteren Bruder und ihrem Hund in einer Vorstadt von Köln. Sie besucht die Grundschule der Stadt und hat bereits eine Vorliebe für Mathe und Malen entwickelt, wobei sie besonders gern bei der Kreidewand ihres Lieblingsklassenzimmers zeichnet. Da sie keiner Religion angehört, verbringt sie ihre Freizeit oft im örtlichen Jugendzentrum, wo sie an Sport‑ und Bastelgruppen teilnimmt. In ihrer Vorstellung träumt sie davon, eines Tages Ingenieurin zu werden, um umweltfreundliche Gebäude zu entwerfen."
51b33860-7fc1-49f7-a4d7-3f77a68c798d,Karin Müller,69,female,Abschluss der polytechnischen Oberschule,Rentner/in,married,without_migration,Deutschland,Religiously_unaffiliated,heterosexual,"Sie trägt silbergraue Haare in einem zurückhaltenden Pferdeschwanz, kombiniert mit einem leicht abgenutzten, bodenlangen Blusen- und Rockset aus gedeckten Farben. Ihr Gesicht weist dezente Falten um die Augen auf und strahlt einen freundlichen, ruhigen Ausdruck aus.","Helga Müller, 69 Jahre alt, hat ihr polytechnisches Abitur in München mit Auszeichnung abgeschlossen und war über drei Dekaden lang als technische Zeichnerin in einem mittelständischen Maschinenbauunternehmen tätig. Nach der Pensionierung im Jahr 2015 zog sie sich mit ihrem Ehemann, dem ehemaligen Ingenieur Hans, in ein charmantes Reihenhaus in der Nähe des Limes, wo sie zwei erwachsene Kinder mit ihren Familien beherbergt. Obwohl sie keine religiöse Zugehörigkeit hat, engagiert sie sich seit dem Wechsel in den Ruhestand ehrenamtlich in einer Seniorenhilfe und leitet dort regelmäßig Kursangebote zum Thema Computer­schulungen. In ihrer Freizeit genießt sie lange Spaziergänge entlang der Donau, die Gartenarbeit und das Lesen zeitgenössischer Literatur."
15f1abf7-5753-4254-aa35-f475961324f2,Amanuel,23,male,Realschule oder gleichwertiger Abschluss,Verkäufer/in,single,with_migration,Eritrea,Christians,heterosexual,"Er hat einen schlanken, athletischen Körperbau, eine warmbräunliche Haut und dunkles, dichtes Haar, das oft kurz geschnitten ist. Als junger Verkäufer trägt er meist gepflegte Hemden und Anzughose, die ihn freundlich und professionell wirken lassen.","Milo, 23, wuchs in einer eritreisch‑deutschen Gemeinde auf und hat die Realschule mit einem gleichwertigen Abschluss abgeschlossen. Nach dem Schulabschluss absolvierte er eine Berufsausbildung zum Einzelhandelskaufmann und arbeitet seit einem Jahr als Verkäufer in einem großen Supermarkt in der Innenstadt. Er ist ledig, hat jedoch enge familiäre Bindungen zu seinen Verwandten in Eritrea und plant, eines Tages ein eigenes Geschäft zu eröffnen, um die Verbindung zwischen beiden Kulturen zu stärken. Als überzeugter Christ besucht er regelmäßig die evangelische Kirchengemeinde, wo er sich für soziale Projekte einsetzt und zugleich sein persönliches Netzwerk ausbaut."
e7a7a47d-b3ab-4bcd-b715-a3cc966ad0d1,Renate Bauer,57,female,Fachhochschul- oder Hochschulreife,Krankenpfleger/in,married,with_migration,Österreich,Christians,heterosexual,"Sie ist etwa 1,70 m groß, trägt ihre kurzen, grauen Haare meist zu einem lockeren Dutt und hat eine athletische, leicht gebräunte Figur, die von ihrer jahrelangen Arbeit als Pflegerin zeugt. Oft sieht man sie in einem praktischen Scrub‑Set in beruhigendem Blau, das ihr ein professionelles, doch warmes Auftreten verleiht.","Frau M., 57 Jahre alt, ist seit mehr als drei Jahrzehnten als Pflegefachkraft in der Allgemeinmedizin tätig und hat ihr Studium an einer Fachhochschule in Wien absolviert. Aufgewachsen in einer österreichisch‑migrantenfamilie aus der Türkei, hat sie früh die Werte der Gemeinschaft und des Dienstes übernommen und ist in ihrer Karriere besonders in der ambulanten Versorgung von chronisch Kranken aktiv. Nach einer erfolgreichen Ehe mit einem Kollegen aus dem Gesundheitswesen und der Erziehung zweier Kinder hat sie sich zu einer erfahrenen Abteilungsleiterin entwickelt, die sowohl Fachkompetenz als auch Empathie in den Vordergrund stellt. In ihrer Freizeit engagiert sie sich als Freiwillige in ihrer örtlichen katholischen Kirche und fördert damit die Integration von Migranten in die österreichische Gesellschaft."
59b9b9d1-0a40-4968-bb50-39e31a78eb95,Mhmmd Hsnov,66,male,Haupt- (Volks-)schulabschluss,Künstler/in,married,with_migration,Aserbaidschan,Muslims,heterosexual,"Ein 66‑jähriger, schlanker Mann mit leicht gebräuntem Teint, grauem, leicht gewellten Haar und einem gepflegten weißen Bart, trägt oft ein schlichtes, kariertes Hemd, das er mit einem modernen, lockeren Anzug kombiniert – ein sichtbares Eheversprechen in Form eines silbernen Rings, das sein künstlerisches Leben und seine azärbajdschanische Herkunft zugleich widerspiegelt.","Alten 66‑jährigen Künstler, der 1957 in Baku geboren wurde, zog in den frühen 1990er Jahren nach Deutschland, wo er sich als leidenschaftlicher Bildhauer und Maler etablierte. Trotz eines Hauptschulabschlusses bildete er sich autodidaktisch weiter und arbeitete seit den 2000er Jahren an öffentlichen Kunstprojekten in seiner Gemeinde. Seit seiner Heirat im Jahr 2002 ist er mit seiner Frau, einer ehemaligen Lehrerin aus der Türkei, verheiratet, und gemeinsam haben sie drei Kinder großgezogen. Als gläubiger Muslim engagiert er sich regelmäßig in kulturellen Veranstaltungen, die die türkisch‑aserbaidschanische Gemeinschaft stärken. Seine Werke verbinden traditionelle asiatische Motive mit moderner europäischer Ästhetik und ziehen Besucher aus ganz Mitteleuropa an."
a3913846-6de0-4f90-86b0-bcd200e2a893,Jelena Petrovi,64,female,Realschule oder gleichwertiger Abschluss,Krankenpfleger/in,single,with_migration,Serbien,Christians,heterosexual,"Gleichförmige, graue Haare sind zu einer praktischen Kopfbinde zusammengebunden, ihr Gesicht trägt die sanften Falten eines 64‑jährigen Pflegenden, doch ihre dunklen Augen strahlen noch immer Wärme und Mitgefühl aus, während ein schlichter silberner Kreuzanhänger an der Halskette zu ihrer christlichen Herkunft hinweist.","Geboren 1959 in Belgrade, verließ Sie Serbien in den frühen 1990er Jahren, um vor den Kriegen eine stabile Zukunft zu suchen. Nach ihrer Ankunft in Deutschland absolvierte sie eine Ausbildung zur Krankenpflegerin an einer Fachschule für Gesundheitswesen und arbeitete anschließend in mehreren Krankenhäusern in der Region. Obwohl sie in den 1980er Jahren einen kurzen Ehepartner hatte, ist sie heute verwitwet und lebt allein in einem kleinen Haus nahe der Universität, wo sie oft freiwillig im Hospiz mitwirkt. Als aktive Christin engagiert sie sich in ihrer Gemeinde und nutzt ihre Sprachkenntnisse, um neue Migranten bei der Eingewöhnung im deutschen Gesundheitssystem zu unterstützen."
82aca805-9c8d-40a0-bea6-0a1caec92a72,Helga Schmidt,62,female,Abschluss der polytechnischen Oberschule,Lkw-Fahrer/in,married,without_migration,Deutschland,Christians,heterosexual,"Eine 62‑jährige deutsche Frau mit leicht stoßender Haltung, die von jahrelanger Fahrerei geprägt ist; ihr Gesicht trägt eine zarte, leicht gebräunte Haut, kurze, von Sonne geprägte graue Haare und scharfe, graue Augen, die hinter einer kleinen Brille verstärkt wirken. Sie kleidet sich praktisch in einem abgenutzten, dunkelblauen Jeansanzug, ergänzt durch robuste, dunkle Stiefel und einen abgetragenen Lederhelm, was ihr ein entschlossenes, arbeitsnahes Erscheinungsbild verleiht.","Maria Fischer ist 62 Jahre alt und stammt aus einem kleinen bayerischen Dorf. Nach dem Abschluss der polytechnischen Oberschule begann sie in den 1980er Jahren eine Lehre als Kfz‑Mechanikerin, worauf folgte eine 30‑jährige Karriere als Lkw‑Fahrerin für ein regionales Logistikunternehmen, die sie bis in die Rente aktiv begleitet. Sie ist seit über vier Jahrzehnten mit ihrem Ehemann Thomas verheiratet und hat gemeinsam mit ihm zwei Kinder großgezogen, die inzwischen selbstständig sind. In ihrer Freizeit engagiert sie sich als Fördererin einer christlichen Tafel, liebt lange Fahrten entlang der Alpen und schätzt die Ruhe der Natur."
e963de9a-fcb1-4de3-8ec7-f82d75ef5af4,Andrei Popescu,35,male,Fachhochschul- oder Hochschulreife,Informatiker/in,single,with_migration,Rumänien,Christians,heterosexual,"Ein schlanker, mittlerer Mann mit kurzen, dunkelbraunen Haaren, leichtem Bart und einem hellen, etwas bernsteinfarbenen Teint, der meist in lässiger, aber gepflegter IT-Kleidung unterwegs ist – Jeans, schlichtes T‑Shirt und ein modernes Smartwatch-Accessoire.","Er kam im Alter von 18 aus Bukarest nach Deutschland, um an einer Fachhochschule Informatik zu studieren, und schloss sein Studium mit einer Spezialisierung auf Web‑Entwicklung ab. Seit drei Jahren arbeitet er als Full‑Stack‑Entwickler bei einem aufstrebenden Softwareunternehmen in Berlin, wo er vor allem agile Projekte leitet. Als single Mann nutzt er seine freie Zeit für Reisen durch Europa, engagiert sich in der rumänisch‑deutschen Community und unterstützt kulturelle Events, die Brücken zwischen den beiden Kulturen schlagen. In seiner Freizeit besucht er gelegentlich die lokale christliche Gemeinde, wo er soziale Kontakte pflegt und sich in einem Netzwerk von Gleichgesinnten unterstützt fühlt."
e0d5ad16-a69b-48c1-90b2-4b29ed29d131,Hildegard Schmidt,54,female,Haupt- (Volks-)schulabschluss,Künstler/in,married,without_migration,Deutschland,Christians,heterosexual,"Sie hat ein ovales Gesicht mit sanften, grauen Linien um die Augen, die sie in einem lockeren, handgesponnenen Pferdeschwanz trägt, und trägt oft leuchtende, handgemachte Kleidung, die ihre künstlerische Persönlichkeit unterstreicht.","Karina Müller ist 54 Jahre alt und lebt seit über drei Jahrzehnten in der Metropolregion München. Sie ist verheiratet und gemeinsam mit ihrem Ehemann, einem Grundschullehrer, betreibt sie einen kleinen Kunstladen in der Altstadt, in dem sie vorwiegend lokale Landschafts- und Porträtmalereien verkauft. Trotz ihres Hauptschulabschlusses hat sie sich autodidaktisch in die Bildhauerei eingearbeitet und arbeitet seit den frühen 1990er Jahren als freiberufliche Künstlerin, wobei sie häufig an regionalen Ausstellungen und christlichen Gemeinden teilnimmt. Ihre kreative Arbeit wird von ihrem tiefen christlichen Glauben und der Tradition der Handwerkskunst ihrer Familie inspiriert."
baf5a599-c3ed-41d1-ae7a-a82d057e3994,Lena Schmidt,24,female,Fachhochschul- oder Hochschulreife,Lkw-Fahrer/in,single,without_migration,Deutschland,Christians,heterosexual,"24-jährige, athletisch gebaut, mit hellhäutigem Teint, braunen, kurzen Haaren und klaren Augen; trägt einen abgenutzten, blauen Trucking‑Jackett, Lederhandschuhe und ein schlichtes Armband, das ihre berufliche Identität betont.","Nach dem Erwerb ihrer Fachhochschulreife absolvierte Jana ein dreijähriges Berufsausbildungsprogramm zum Lkw-Fahrer, das sie in ihrer Heimatstadt in Niedersachsen startete. Ihre berufliche Laufbahn begann bei einer regionalen Spedition, wo sie schnell für ihre Zuverlässigkeit und ihr freundliches Auftreten bei Fahrern und Kunden bekannt wurde. Da sie momentan noch ledig ist, lebt sie in einer kleinen Wohnung in der Nähe des Depots, um die langen Strecken zu minimieren und gleichzeitig genügend Zeit für ihre Leidenschaft für Outdoor‑Ausrüstung zu haben. In ihrer Freizeit engagiert sich Jana in ihrer evangelischen Kirchengemeinde, wo sie regelmäßig an Fahrten für soziale Projekte teilnimmt. Ihre christlichen Werte spiegeln sich in ihrem respektvollen Umgang mit Kollegen und ihrer Verantwortung im Straßenverkehr wider."
b186e0bd-6426-4ee4-a7f1-3fc89ce79bad,Mia Schneider,24,female,Fachhochschul- oder Hochschulreife,Künstler/in,single,without_migration,Deutschland,Christians,heterosexual,"Sie trägt einen lockigen, leicht röten Bob, der in ein farbenfrohes, selbstgemachtes T-Shirt und bunte, handgemachte Armbänder gefasst ist, und präsentiert sich mit einem leicht gebräunten Teint, klaren Augen und einem offenen, freundlichen Lächeln, das ihre kreative, junge Persönlichkeit unterstreicht.","Lena ist 24 Jahre alt, lebt in Berlin und arbeitet als freiberufliche Künstlerin. Sie wuchs in einem Vorort des Bundeslandes Brandenburg auf, zeigte früh künstlerisches Talent und schloss ihr Studium an der Hochschule für bildende Künste mit einem Fokus auf Mixed Media ab. Seit dem Abschluss betreibt sie ein kleines Atelier, verkauft ihre Arbeiten online und beteiligt sich regelmäßig an lokalen Ausstellungen. Sie ist ledig, identifiziert sich als Christin, und führt ein unkompliziertes, lebensfrohes Leben, das von kreativen Projekten und gemeinschaftlichen Gottesdiensten geprägt ist."
2aa74b65-5f61-4a10-a11e-8054fcee49d8,Elif,7,female,Unknown,Schüler/in,single,with_migration,Türkei,Muslims,heterosexual,"Sie hat dunkle, lockige Haare, die leicht über ein Kopftuch fallen, und braune Augen, die neugierig auf die Umgebung blicken, während sie in einer bunten Schuluniform mit einem kleinen Rucksack die Klasse betritt.","Sie ist sieben Jahre alt und das jüngste Kind einer türkischstämmigen Familie, die seit vier Jahren in Deutschland lebt. In der ersten Klasse einer Grundschule in Köln besucht sie den Deutschunterricht und lernt gleichzeitig noch Türkisch zu Hause. Die Familie legt großen Wert auf ihre muslimische Tradition und besucht regelmäßig die nahegelegene Moschee. Trotz ihres jungen Alters zeigt sie bereits Interesse an Musik und den vielfältigen Kulturangeboten ihrer Stadt."
5f7bac52-63e3-4b40-8ab4-62509e1de473,Jürgen Fischer,59,male,Realschule oder gleichwertiger Abschluss,Wissenschaftler/in,married,without_migration,Deutschland,Christians,heterosexual,"Der 59‑jährige Wissenschaftler hat leicht graues, kurz geschnittenes Haar, einen gepflegten weißen Bart und runde, leichte Brille, die ihm einen intellektuellen, aber warmen Ausdruck verleiht; er trägt meistens ein schlichtes, aber gepflegtes Hemd mit Stoffhemd und dunklen, eleganten Hosen, die seine schlanke, aber kräftige Statur unterstreichen.","Der 59-jährige Max Becker hat in seiner Heimatstadt in Bayern die Realschule besucht und anschließend eine duale Ausbildung als Techniker im Bereich Umwelttechnik abgeschlossen. Nach dem Erwerb seines Bachelor of Engineering im Jahr 1992 hat er beim Fraunhofer-Institut für Umwelt- und Klimaforschung als wissenschaftlicher Mitarbeiter begonnen und dort bis heute eine leitende Forschungsposition inne. In den 1990er Jahren heiratete er seine Frau Anna und bekam zwei Kinder – einen Sohn und eine Tochter. Als gläubiger Christ engagiert er sich seit Jahren in der kirchlichen Jugendgruppe, während er in seiner zweiten Dekade aktiv an nachhaltigen Lösungen für die Abfallwirtschaft arbeitet und die Zeit mit seinen Enkeln genießt."
019aad7c-ebf6-4b25-9045-9d1d2e72c9ff,Mehmet Yilmaz,68,male,Haupt- (Volks-)schulabschluss,Rentner/in,married,with_migration,Türkei,Muslims,heterosexual,"Ein 68-jähriger türkischer Rentner mit grauem, leicht zerzausten Haar und einem gepflegten kurzen Bart trägt meist ein schlichtes Hemd, ein lockeres Pullover und ein traditionelles Tuch um den Kopf; sein schlanker, etwas stoßer Körperbau und die ruhige, höfliche Mimik spiegeln ein Leben in Bescheidenheit und familiärer Verbundenheit wider.","Er ist 68 Jahre alt, ein deutscher Mann mit türkischer Herkunft, der bei seiner Geburt in der Türkei geboren wurde und im frühen Teenageralter nach Deutschland auswanderte. Nach einem Hauptschulabschluss fand er zunächst Arbeit in der Fertigung einer Metallwerkstatt und entwickelte dort ein starkes Gemeinschaftsgefühl in der türkischsprachigen Gemeinde. Seit über 40 Jahren ist er verheiratet, hat drei Kinder, die ebenfalls in Deutschland aufgewachsen sind, und pflegt bis heute ein aktives, religiöses Leben als Muslim. Jetzt, im Ruhestand, nutzt er seine Freizeit, um mit seinen Enkeln zu spielen, sich in der Moschee zu engagieren und die deutsche sowie türkische Kultur miteinander zu verbinden."
4a13306c-140b-4174-945a-7e2834425187,Mia,9,female,Unknown,Schüler/in,single,without_migration,Deutschland,Religiously_unaffiliated,heterosexual,"Sie hat lockiges, dunkelbraunes Haar, das ihr locker bis zur Taille fällt, und braune Augen, die hinter einem runden, schlichten Brillenglas funkeln. In ihrem Alltag trägt sie ein schlichtes T-Shirt, eine Jeans und trägt einen bunten Schulranzen, der ihr ein fröhliches, jugendliches Erscheinungsbild verleiht.","Anna ist neun Jahre alt und besucht die dritte Klasse einer Grundschule in einer kleinen Stadt in Deutschland. Sie ist ein neugieriges Mädchen, das sich besonders für Mathematik und Naturwissenschaften begeistert und am Schulprojekt zur Umweltbildung teilnimmt. In ihrer Freizeit spielt sie gern Fußball im örtlichen Verein und liebt es, mit ihrer Katze zu kuscheln. Sie hat keine religiöse Zugehörigkeit und erlebt das Leben in einer kinderfreundlichen, säkularen Umgebung ohne Migrationshintergrund."
2061d30a-759f-44c0-bd9c-7bf9834e17d8,Mia Schneider,15,female,Noch in schulischer Ausbildung,Schüler/in,single,without_migration,Deutschland,Religiously_unaffiliated,heterosexual,"Sie trägt ein lockeres, hellblaues T-Shirt, eine schwarze Jeans und abgenutzte Sneaker; ihr lockiges, kastanienbraunes Haar fällt knapp über die Schultern, und ihr Gesicht ist mit Sommersprossen und einem leichten Teenager-Glow versehen.","Lena Müller ist 15 Jahre alt und besucht die 10. Klasse einer weiterführenden Schule in München. Sie ist schüchtern, aber sportbegeistert und spielt seit zwei Jahren im örtlichen Volleyballteam. Ihre Schullaufbahn ist bislang von guten Noten in Mathematik und Deutsch geprägt, und sie hofft, im Sommer ein Praktikum in einem Biologielabor zu absolvieren. Ohne religiöse Bindungen und ohne Migrationshintergrund, steht sie in einer kleinen, freundlichen Nachbarschaft auf, wo sie sich mit ihren Freundinnen über die Vorfreude auf die Abschlussprüfungen austauscht."
e0ca3ab6-e6fe-41e9-b156-b7f8a252d44e,Karl Müller,56,male,Abschluss der polytechnischen Oberschule,Anwalt/Anwältin,married,without_migration,Deutschland,Christians,heterosexual,"Er trägt meist einen gepflegten, grauen Herrenstil mit dunklem Haarschopf und einem gepflegten Bartschatten; sein Gesicht wirkt durch eine feine Marmorierung aus Erfahrung und Autorität, während seine Kleidung stets maßgeschneidert und seriös gehalten ist.","Thomas Müller ist 56 Jahre alt, verheiratet und lebt mit seiner Frau Anna in einer mittelgroßen Stadt im Ruhrgebiet. Nach dem Abschluss der polytechnischen Oberschule studierte er Rechtswissenschaften an der Universität Düsseldorf und schloss 1990 sein Studium mit der Zulassung zur Anwaltschaft ab. Seitdem arbeitet er in einer renommierten Kanzlei für Arbeitsrecht und hat sich besonders auf die Vertretung von Arbeitnehmern in Tarifverhandlungen spezialisiert. Er ist fest in seiner christlichen Glaubensgemeinschaft verwurzelt und engagiert sich seit den frühen 2000er Jahren in der lokalen Wohltätigkeitsarbeit für benachteiligte Familien. In seiner Freizeit genießt er Spaziergänge im Park, spielt gerne Gitarre und verbringt Zeit mit seiner Hund, dem Familienmitglieder."
